Sentence:भारतीय दूरसंचार नियामक प्राधिकरण (ट्राई) ने टाटा टेलीसर्विस लिमिटेड और रिलायंस इंफोकॉम लिमिटेड द्वारा फिक्सड वायरलेस फोन को वॉकी और अनलिमिटेड कार्डलेस फोन बताने पर कड़ा रुख अपनाया है ।,Sentence ID:dev-s187,NOUN ID:25,Word:फोन,VERB ID:26,Word:बताने,relation:conj
Sentence:अदालत ने कहा कि पादरी या नन होने का आशय यह नहीं है कि वे कानूनी पेशे में प्रवेश नहीं कर सकते ।,Sentence ID:dev-s237,NOUN ID:7,Word:नन,VERB ID:8,Word:होने,relation:conj
"Sentence:अदालत का मानना है कि ऐसे लोगों के आने से पेशे में पवित्रता, ईमानदारी और पारदर्शिता बढ़ेगी, क्योंकि कानूनी पेशे को ऐसे लोगों की जरूरत है, जो पूरी निष्ठा और निस्वार्थ भाव से दबे कुचले लोगों और पर्यावरण संरक्षण के मसले उठाएं ।",Sentence ID:dev-s243,NOUN ID:17,Word:पारदर्शिता,VERB ID:18,Word:बढ़ेगी,relation:conj
Sentence:याचियों ने अपनी दलील में कहा कि यदि कोई वकील अदालत में प्रैक्टिस कर रहा है और वह पादरी या नन बन जाता है तो उसे वकील के रूप में वकालत जारी रखने से अयोग्य नहीं ठहराया जाता ।,Sentence ID:dev-s246,NOUN ID:21,Word:नन,VERB ID:22,Word:बन,relation:conj
Sentence:गत रात्रि से मनाली की ऊंची चोटियों पर हिमपात व निचले क्षेत्रों में बारिश होने से समूचा क्षेत्र ठंड की चपेट में आ गया है ।,Sentence ID:dev-s368,NOUN ID:14,Word:बारिश,VERB ID:15,Word:होने,relation:conj
Sentence:उनका कहना है कि रिलायंस इंफोकॉम के एक निदेशक और दो अधिकारी मिल कर इस आपराधिक कृत्य को अंजाम दे रहे हैं ।,Sentence ID:dev-s422,NOUN ID:12,Word:अधिकारी,VERB ID:13,Word:मिल,relation:conj
"Sentence:अनिल का कहना है कि उनके मोबाइल और लैंड लाइन फोन को टैप करने में लिप्त लोगों के पास जीएसएम चिप क्लोनिंग मशीनें और अन्य टैपिंग उपकरण हो सकते हैं, जो इस्राइल और अन्य देशों में बिक्री के लिए उपलब्ध हैं ।",Sentence ID:dev-s433,NOUN ID:27,Word:उपकरण,VERB ID:28,Word:हो,relation:conj
"Sentence:नतीजतन, बजट अनुमान २००३ - ०४ में शिक्षा और स्वास्थ्य पर सार्वजनिक व्यय को बढ़ा कर जीडीपी का क्रमशः ६ फीसदी और २ - ३ फीसदी करने का निर्णय लिया गया है ।",Sentence ID:dev-s539,NOUN ID:27,Word:फीसदी,VERB ID:28,Word:करने,relation:conj
Sentence:इसी प्रकार खंडपीठ ने मुख्य सचिव को निर्देश दिया कि वे कमेटी की रिपोर्ट के अनुसार सभी अस्पतालों में नोटिस बोर्ड लगवाएँ जिसमें तय निशुल्क बेड की संख्या और अन्य प्रकार की जानकारी दी जाए ।,Sentence ID:dev-s571,NOUN ID:33,Word:जानकारी,VERB ID:34,Word:दी,relation:conj
Sentence:एक मार्केट की ओर भागा और एक की पिस्तौल व मोबाइल गिर गया ।,Sentence ID:dev-s590,NOUN ID:11,Word:मोबाइल,VERB ID:12,Word:गिर,relation:conj
Sentence:उन्होंने कहा कि अगर लोगों को बेहतर शिक्षा और अवसर मिले तो उनमें आत्म विश्वास बढ़ता है और वे जीवन में परिवार का समर्थन नहीं लेंगे ।,Sentence ID:dev-s765,NOUN ID:10,Word:अवसर,VERB ID:11,Word:मिले,relation:conj
Sentence:उन्होंने भारतीय राजनीतिकों की कमजोरी पर प्रतिक्रिया व्यक्त करते हुए कहा कि आजकल राजनीति शक्ति और धन उपभोग करने का माध्यम हो गयी है ।,Sentence ID:dev-s769,NOUN ID:18,Word:उपभोग,VERB ID:19,Word:करने,relation:conj
Sentence:७३ भारतीय संगठन आठ देशों के उन ३६० निजी कंपनियों और सरकारी संगठनों में शामिल हैं जिनकी पहचान महाविनाश के हथियार में इस्तेमाल के लिए उपकरण अथवा तकनीक खरीदने वाले संगठन के रूप में की गई है ।,Sentence ID:dev-s816,NOUN ID:28,Word:तकनीक,VERB ID:29,Word:खरीदने,relation:conj
Sentence:हिमाचल प्रदेश के किन्नौर जिले में सतलुज नदी पर निर्माणाधीन खारो पुल के बृहस्पतिवार दोपहर अचानक टूट जाने से ३३ सैन्यकर्मी और कुछ सिविलियन डूब गए हैं ।,Sentence ID:dev-s825,NOUN ID:24,Word:सिविलियन,VERB ID:25,Word:डूब,relation:conj
Sentence:बीएसएनएल के उत्तरी कश्मीर के मंडलीय अभियंता राकेश वर्मा ने बताया कि जम्मू कश्मीर और पाकिस्तान के कब्जे वाले कश्मीर के यात्रियों की सुविधा के लिए कमान पोस्ट पर सात लाइनें व सलामाबाद में दस लाइनें बिछाई गई हैं ।,Sentence ID:dev-s875,NOUN ID:36,Word:लाइनें,VERB ID:37,Word:बिछाई,relation:conj
Sentence:लाल टी - शर्ट और शॉर्टस पहने जिरोकी टूटी - फूटी हिंदी में बताते हैं कि झटके से उनके घर हिलने लगे ।,Sentence ID:dev-s943,NOUN ID:6,Word:शॉर्टस,VERB ID:7,Word:पहने,relation:conj
"Sentence:ग्रेट अंडमानीज परंपरागत रूप से जड़ें, समुद्री भोज्य पदार्थ, कछुए व उनके अंडे खाते हैं ।",Sentence ID:dev-s956,NOUN ID:15,Word:अंडे,VERB ID:16,Word:खाते,relation:conj
"Sentence:लेकिन, पिछले कुछ सालों में उन्होंने शेष भारतवासियों की तरह चावल, दाल व रोटी खाना शुरू किया है ।",Sentence ID:dev-s957,NOUN ID:16,Word:रोटी,VERB ID:17,Word:खाना,relation:conj
"Sentence:इन सलाहों में हालात के आधार पर विनिवेश, बंदी या फिर बिक्री के विकल्प खुले होंगे ।",Sentence ID:dev-s1006,NOUN ID:15,Word:विकल्प,VERB ID:16,Word:खुले,relation:conj
"Sentence:दोनों आतंकियों के पास से दो एसॉल्ट राइफलें, सात मैगज़ीन व अन्य विस्फोटक सामग्री मिली है ।",Sentence ID:dev-s1064,NOUN ID:15,Word:सामग्री,VERB ID:16,Word:मिली,relation:conj
Sentence:उन्होंने बताया कि आमतौर पर चक्रवात या बाढ़ आने पर मछुआरों को मछलियाँ ज्यादा मिलती हैं ।,Sentence ID:dev-s1180,NOUN ID:8,Word:बाढ़,VERB ID:9,Word:आने,relation:conj
Sentence:क्योंकि सीपीएम चुनाव में बड़े पैमाने पर धांधली और लोकतंत्र की हत्या कर बार - बार जीत रही है ।,Sentence ID:dev-s1323,NOUN ID:12,Word:हत्या,VERB ID:13,Word:कर,relation:conj
"Sentence:इसके अलावा वे अपने साथ 14 एसएलआर, नौ एमएम की एक पिस्तौल, दो वायरलेस सेट व गोलाबारूद ले गए ।",Sentence ID:dev-s1455,NOUN ID:19,Word:गोलाबारूद,VERB ID:20,Word:ले,relation:conj
Sentence:समझा जाता है कि विस्फोटक सामग्री व हथियार लूटने के उद्देश्य से नक्सलियों ने डिपो पर हमला किया ।,Sentence ID:dev-s1457,NOUN ID:8,Word:हथियार,VERB ID:9,Word:लूटने,relation:conj
